house_id,city,area_name,sqft,bedrooms,bathrooms,floors,garage_cars,has_pool,has_garden,furnished,quality,year_built,age_years,school_dist_km,hospital_dist_km,metro_dist_km,crime_rate,price_lakhs
TN4061,Thanjavur,Sholinganallur,1245,3,2,1,0,1,0,Semi,Fair,1987,37,2.71,0.69,1.66,5.38,33.24
TN4062,Erode,Adyar,,4,4,2,2,0,1,Fully,Fair,2021,3,5.73,2.89,5.57,,35.27
TN4063,Coimbatore,Saibaba Colony,,1,1,1,2,0,0,Unfurnished,Excellent,2002,22,3.83,0.42,6.15,5.1,98.85
TN4064,Coimbatore,Peelamedu,1466,3,3,1,2,0,0,Semi,Good,1995,29,3.8,0.3,1.04,8.56,80.13
TN4065,Salem,Nungambakkam,1860,2,1,2,1,0,0,Unfurnished,Excellent,1986,38,6.55,8.04,14.43,5.85,79.62
TN4066,Chennai,Mylapore,1815,3,3,1,1,0,0,Unfurnished,Average,1996,28,11.5,2.43,0.5,3.95,93.63
TN4067,Chennai,Anna Nagar,1855,3,3,1,0,0,0,Unfurnished,Average,1990,34,2.18,7.85,0.5,7.11,98.7
TN4068,Coimbatore,Porur,1037,3,2,2,1,0,1,Semi,Good,2013,11,0.29,1.22,3.62,8.9,57.22
TN4069,Chennai,Ramanathapuram,1738,3,2,2,1,0,1,Semi,Average,2014,10,1.54,1.19,5.13,,97.91
TN4070,Chennai,T Nagar,1749,2,1,2,1,0,1,Semi,Average,1986,38,3.87,1.54,12.97,1.04,87.27
TN4071,Chennai,Singanallur,991,2,1,2,2,0,1,Fully,Average,1993,31,0.2,3.67,2.08,5.73,57.76
TN4072,Chennai,Porur,1307,1,1,2,1,0,0,Unfurnished,Fair,1986,38,0.2,2.5,0.5,7.2,59.07
TN4073,Chennai,Singanallur,795,3,2,2,1,0,0,Fully,Average,2013,11,0.2,7.79,3.69,0.5,51.17
TN4074,Thanjavur,Velachery,1751,5,4,1,0,1,0,Semi,Average,2017,7,3.28,0.3,1.37,6.37,59.95
TN4075,Coimbatore,Kodambakkam,1749,2,2,1,0,0,1,Unfurnished,Good,1994,30,1.74,3.7,2.27,4.09,91.97
TN4076,Coimbatore,Perambur,2094,4,4,2,1,0,1,Semi,Fair,2018,6,1.15,1.2,2.68,7.13,82.96
TN4077,Trichy,Adyar,1347,3,2,1,1,0,0,Semi,Average,1992,32,0.28,0.6,0.5,4.36,49.84
TN4078,Chennai,Mylapore,1653,3,3,3,1,0,0,Semi,Good,2021,3,3.29,2.14,2.66,5.19,113.94
TN4079,Hosur,Singanallur,,3,2,2,1,0,0,Unfurnished,Fair,2017,7,,2.11,2.22,5.22,65.84
TN4080,Erode,Besant Nagar,1111,4,4,1,2,0,0,Semi,Average,1990,34,0.77,0.44,4.99,5.93,38.95
TN4081,Chennai,Alwarpet,1042,2,1,1,1,0,1,Unfurnished,Excellent,2003,21,2.64,0.68,4.15,5.39,80.14
TN4082,Coimbatore,Perambur,1125,3,3,1,,0,0,Fully,Fair,2016,8,2.05,1.57,0.82,2.7,45.27
TN4083,Tirunelveli,Singanallur,,3,2,1,0,0,1,Unfurnished,Fair,2011,13,1.13,1.58,0.92,3.97,37.84
TN4084,Hosur,Porur,1058,3,2,1,2,0,0,Unfurnished,Average,1985,39,,1.15,1.16,4.49,47.26
TN4085,Coimbatore,Ramanathapuram,1144,4,4,2,1,0,1,Fully,Average,2017,7,0.79,0.48,0.79,6.96,61.16
TN4086,Trichy,Ashok Nagar,1846,2,2,3,0,1,1,Semi,Good,2016,8,,0.3,4.28,5.47,85.79
TN4087,Chennai,KK Nagar,1407,3,2,2,0,0,1,Fully,Good,1989,35,0.65,10.54,20.76,3.18,89.33
TN4088,Thanjavur,Mylapore,1588,3,2,1,2,0,0,Unfurnished,Fair,2001,23,0.43,8.62,4.22,2.66,41.27
TN4089,Chennai,Singanallur,1202,3,3,1,0,0,0,Semi,Good,1992,32,3.81,1.98,3.73,5.81,73.04
TN4090,Hosur,Mylapore,1173,3,3,2,1,0,0,Semi,Average,2018,6,3.08,15.93,2.11,,52.99
TN4091,Trichy,Adyar,1579,3,3,2,1,0,0,Fully,Fair,1993,31,0.5,3.36,1.5,6.01,49.41
TN4092,Trichy,Pallavaram,1507,4,4,2,1,0,1,Fully,Good,2007,17,0.31,0.3,9.68,4.39,71.69
TN4093,Madurai,Mylapore,1800,3,3,3,1,0,1,Fully,Average,2019,5,4.56,0.38,13.9,7.42,67.65
TN4094,Chennai,Sholinganallur,2036,4,4,2,1,1,0,Semi,Average,1991,33,3.75,7.43,2.75,3.03,116.94
TN4095,Chennai,Besant Nagar,1139,3,3,2,1,0,0,Semi,Fair,1999,25,0.99,2.98,1.37,7.38,57.22
TN4096,Chennai,Saibaba Colony,1838,2,2,1,,0,0,Unfurnished,Average,2004,20,2.68,5.56,5.88,6.47,99.8
TN4097,Chennai,Chromepet,964,2,2,2,1,0,1,Unfurnished,Average,2009,15,0.33,6.86,0.57,3.62,58.91
TN4098,Erode,Singanallur,2383,2,1,1,2,0,1,Semi,Good,1987,37,1.77,1.78,5.8,2.74,88.2
TN4099,Coimbatore,Sholinganallur,1096,3,3,2,1,0,0,Unfurnished,Fair,2008,16,0.2,0.3,6.84,8.36,42.66
TN4100,Chennai,Ramanathapuram,,3,3,2,0,0,0,Unfurnished,Average,2018,6,1.24,0.63,0.53,2.69,95.48
TN4101,Thanjavur,Mylapore,961,3,2,1,1,0,1,Unfurnished,Average,2006,18,0.2,0.3,15.07,5.11,32.74
TN4102,Tirunelveli,Peelamedu,1382,3,2,1,1,0,1,Semi,Good,1995,29,1.61,0.63,16.94,5.19,51.03
TN4103,Hosur,Besant Nagar,2146,2,1,1,0,1,0,Semi,Good,1992,32,,1.59,11.04,4.52,106.32
TN4104,Thanjavur,Singanallur,1082,2,1,1,,0,1,Fully,Good,2019,5,1.47,0.38,2.74,6.06,40.13
TN4105,Chennai,Porur,2442,2,1,1,0,0,1,Unfurnished,Good,2022,2,0.2,0.55,1.13,2.64,156.3
TN4106,Coimbatore,Kodambakkam,1448,3,2,1,1,0,0,Fully,Excellent,1992,32,1.12,1.77,3.49,8.37,93.63
TN4107,Erode,Velachery,1889,2,2,1,1,0,0,Semi,Average,2021,3,3.53,1.25,2.18,2.85,58.5
TN4108,Salem,Perambur,1631,2,1,1,0,0,0,Semi,Average,2011,13,1.15,1.89,0.92,4.21,55.87
TN4109,Chennai,Alwarpet,1656,4,3,3,1,0,0,Semi,Good,2012,12,3.14,1.68,2.2,1.62,116.58
TN4110,Vellore,Sholinganallur,808,4,3,1,2,0,0,Semi,Excellent,2018,6,1.15,3.1,4.36,6.59,50.85
TN4111,Chennai,Anna Nagar,1237,2,2,1,0,0,0,Fully,Excellent,2016,8,1.38,8.3,0.5,8.28,100.26
TN4112,Chennai,Besant Nagar,1988,3,2,2,1,0,0,Semi,Average,1999,25,2.07,0.34,1.62,8.52,106.39
TN4113,Madurai,Singanallur,1295,3,3,3,2,0,0,Semi,Fair,2001,23,,0.31,0.5,6.77,44.42
TN4114,Madurai,RS Puram,1512,4,3,2,2,0,0,Unfurnished,Average,2017,7,0.29,5.75,5.54,3.76,58.06
TN4115,Madurai,Kodambakkam,754,3,2,1,0,1,0,Unfurnished,Good,2000,24,0.2,2.12,4.09,4.5,37.1
TN4116,Chennai,Adyar,1208,2,2,2,0,0,1,Unfurnished,Average,2013,11,2.34,4.36,0.5,3.85,69.27
TN4117,Tirunelveli,Sholinganallur,1955,3,3,2,0,0,1,Unfurnished,Average,1993,31,7.44,0.73,13.38,2.07,56.6
TN4118,Chennai,Singanallur,873,3,2,2,1,0,0,Semi,Good,2017,7,11.44,5.3,0.5,3.91,60.51
TN4119,Chennai,Sholinganallur,1773,2,2,2,1,1,0,Fully,Average,2013,11,1.65,7.73,3.57,6.32,102.4
TN4120,Tirunelveli,Velachery,1530,3,3,3,1,0,1,Unfurnished,Excellent,1997,27,1.58,3.03,5.99,2.77,70.34
TN4121,Hosur,Velachery,1344,3,2,3,,0,0,Semi,Average,2005,19,2.59,0.34,6.2,0.5,58.99
TN4122,Tirunelveli,Perambur,1324,3,2,2,0,0,1,Semi,Average,2005,19,2.03,6.77,0.5,1.99,46.97
TN4123,Erode,T Nagar,1229,2,1,2,1,0,0,Semi,Average,1989,35,2.51,4.72,9.48,6.14,38.72
TN4124,Trichy,Sholinganallur,1269,3,3,2,1,0,1,Semi,Good,1994,30,5.18,4.17,10.03,1.06,57.57
TN4125,Madurai,Singanallur,1868,1,1,2,1,0,0,Semi,Fair,1990,34,3.43,0.3,3.3,3.56,51.57
TN4126,Chennai,Ashok Nagar,1256,4,3,1,1,0,1,Semi,Fair,1997,27,1.72,4.81,2.63,3.73,62.95
TN4127,Coimbatore,Sholinganallur,2263,2,2,3,1,0,1,Fully,Excellent,1985,39,1.55,0.45,0.5,5.02,143.68
TN4128,Coimbatore,Ramanathapuram,1585,1,1,1,,0,1,Unfurnished,Fair,2004,20,2.55,0.75,3.3,4.97,56.28
TN4129,Chennai,KK Nagar,1191,3,2,2,0,0,1,Fully,Good,1992,32,1.52,2.58,2.11,5.3,84.45
TN4130,Salem,Alwarpet,1888,4,4,3,0,0,0,Fully,Good,1994,30,1.53,0.92,5.93,4.2,73.02
TN4131,Coimbatore,KK Nagar,1731,4,3,1,0,1,0,Semi,Average,1993,31,0.2,3.25,2.07,2.61,84.52
TN4132,Chennai,Gandhipuram,706,3,3,2,1,1,0,Unfurnished,Good,1987,37,0.48,2.81,4.6,6.3,60.2
TN4133,Chennai,Adyar,984,2,1,1,0,0,0,Semi,Average,1995,29,1.68,0.34,0.5,0.97,51.73
TN4134,Salem,RS Puram,1398,3,3,1,0,0,0,Semi,Good,1996,28,4.32,3.2,0.57,6.06,55.3
TN4135,Chennai,Singanallur,737,3,3,1,1,0,1,Semi,Average,1994,30,0.82,7.73,0.6,6.79,46.11
TN4136,Vellore,Nungambakkam,2391,2,2,1,1,0,1,Semi,Good,2009,15,1.85,0.53,0.5,9.17,92.2
TN4137,Coimbatore,Kodambakkam,1820,4,4,1,1,0,0,Unfurnished,Fair,2009,15,1.06,2.73,3.12,2.99,71.76
TN4138,Coimbatore,Kodambakkam,1444,2,1,3,1,0,0,Unfurnished,Good,1995,29,0.28,1.26,6.32,3.38,72.87
TN4139,Madurai,Tambaram,1296,5,5,3,1,1,0,Semi,Fair,2020,4,7.94,1.85,3.77,4.61,53.64
TN4140,Vellore,KK Nagar,1180,4,3,1,2,1,1,Semi,Average,2010,14,4.82,1.01,3.42,4.46,49.53
TN4141,Coimbatore,Besant Nagar,566,3,3,2,0,0,0,Unfurnished,Average,1998,26,0.2,1.31,4.57,6.17,24.55
TN4142,Trichy,Tambaram,670,4,4,1,1,0,1,Fully,Fair,1985,39,3.18,0.3,1.66,5.54,27.4
TN4143,Madurai,Adyar,2306,3,2,1,2,1,1,Semi,Good,1988,36,1.07,11.98,1.8,3.8,107.75
TN4144,Chennai,Gandhipuram,2158,2,2,1,2,1,1,Semi,Average,2014,10,13.17,2.94,1.51,4.3,124.28
TN4145,Tirunelveli,Anna Nagar,1191,3,3,3,,1,0,Unfurnished,Excellent,1996,28,0.9,2.08,4.98,6.37,63.07
TN4146,Erode,Kodambakkam,1859,2,1,3,1,0,0,Fully,Excellent,2019,5,0.68,1.45,0.71,1.97,89.45
TN4147,Trichy,Sholinganallur,1678,3,3,1,0,0,1,Semi,Good,1997,27,2.1,2.33,0.5,4.03,75.76
TN4148,Vellore,Sholinganallur,1731,3,2,1,1,0,1,Unfurnished,Fair,2015,9,4.51,1.43,3.63,5.61,53.98
TN4149,Tirunelveli,Velachery,809,3,3,1,1,0,1,Semi,Average,2022,2,0.53,1.34,11.42,2.37,28.24
TN4150,Salem,Adyar,636,3,3,2,1,0,0,Fully,Good,2007,17,3.09,1.87,3.76,0.5,30.82
TN4151,Vellore,Alwarpet,1982,3,3,2,1,0,1,Unfurnished,Average,1988,36,0.2,0.97,6.11,7.39,66.6
TN4152,Salem,T Nagar,559,4,3,1,1,1,0,Semi,Fair,2000,24,6.28,0.6,4.47,4.46,21.82
TN4153,Salem,Anna Nagar,1383,1,1,2,1,1,1,Semi,Good,1991,33,0.21,2.44,2.75,1.98,62.99
TN4154,Trichy,Perambur,1285,3,3,1,2,0,1,Fully,Good,2006,18,6.14,5.55,5.07,6.34,57.49
TN4155,Erode,Saibaba Colony,1243,2,2,3,1,1,1,Semi,Good,2013,11,1.69,0.5,6.95,4.08,55.86
TN4156,Chennai,Ramanathapuram,1592,3,3,2,0,0,1,Semi,Fair,1995,29,1.49,0.3,1.02,2.43,74.18
TN4157,Tirunelveli,Peelamedu,1145,2,2,2,1,0,0,Fully,Good,2017,7,,0.85,1.64,5.24,45.6
TN4158,Tirunelveli,Perambur,1628,3,3,2,0,0,1,Fully,Average,2013,11,11.61,11.69,1.01,4.6,57.44
TN4159,Chennai,Gandhipuram,1514,2,2,2,1,0,1,Unfurnished,Average,1996,28,2.63,5.29,2.41,3.27,85.28
TN4160,Vellore,Ashok Nagar,2394,2,2,1,2,0,0,Fully,Excellent,1991,33,0.34,2.72,8.65,,118.54
TN4161,Chennai,Gandhipuram,827,4,4,1,2,0,1,Fully,Average,2010,14,1.76,7.95,1.69,2.45,59.74
TN4162,Coimbatore,Singanallur,1463,1,1,3,1,0,0,Semi,Average,1993,31,1.88,1.77,1.88,5.97,63.47
TN4163,Salem,Peelamedu,1644,3,3,1,0,0,1,Unfurnished,Poor,2018,6,1.81,12.27,7.87,2,37.66
TN4164,Chennai,Peelamedu,1335,1,1,1,0,1,0,Fully,Excellent,1997,27,2.11,1.05,2.9,2.9,112.72
TN4165,Vellore,Sholinganallur,848,3,2,2,1,0,1,Semi,Good,2020,4,0.2,0.82,3.07,4.7,43.24
TN4166,Vellore,Mylapore,2016,3,2,2,0,0,0,Fully,Good,2009,15,,3.05,7.89,7.42,82.04
TN4167,Madurai,Besant Nagar,1602,3,3,2,1,0,0,Fully,Good,2008,16,3.12,1.43,2.7,4.77,73.14
TN4168,Chennai,Ashok Nagar,880,2,1,3,0,0,0,Fully,Fair,2001,23,0.31,2.95,4.58,5.68,41.25
TN4169,Chennai,Perambur,1647,3,2,2,,0,0,Unfurnished,Average,1986,38,2.11,1.09,0.5,4.7,88.71
TN4170,Trichy,Kodambakkam,2216,3,2,1,0,0,1,Fully,Average,1997,27,2.1,2.89,0.79,6.31,78.59
TN4171,Thanjavur,Mylapore,1434,4,4,2,2,0,0,Fully,Fair,2015,9,,0.97,2.07,8.38,44.88
TN4172,Trichy,Porur,1449,3,2,2,1,0,1,Semi,Average,2013,11,0.22,0.3,2.73,3.62,56.13
TN4173,Chennai,Besant Nagar,2156,3,3,1,1,0,1,Unfurnished,Excellent,2012,12,2.46,7.3,13.49,4.53,164.67
TN4174,Trichy,Mylapore,1013,2,1,1,0,0,1,Semi,Poor,2011,13,0.82,6.44,14.11,4.85,22.29
TN4175,Madurai,Velachery,2227,2,1,1,1,0,1,Semi,Average,1999,25,1.77,10.6,7.62,5.56,79.97
TN4176,Erode,Ramanathapuram,1888,2,2,2,0,1,0,Fully,Average,2015,9,3.71,3.78,1.52,4.76,63.38
TN4177,Chennai,Chromepet,1034,2,2,3,1,0,0,Semi,Average,1999,25,,3.44,13.3,3.41,54.59
TN4178,Erode,Velachery,1149,2,1,2,1,0,0,Semi,Excellent,2017,7,0.32,2.46,4.68,4.49,54.49
TN4179,Madurai,Ashok Nagar,1214,3,2,3,1,1,0,Semi,Average,2004,20,2.24,0.4,2,9.36,47.59
TN4180,Thanjavur,Gandhipuram,625,3,2,1,1,0,1,Semi,Average,1996,28,8.69,0.63,4.84,5.13,20.74
TN4181,Coimbatore,Saibaba Colony,1567,4,4,3,1,0,0,Semi,Good,2021,3,0.43,1.03,0.5,0.68,93.51
TN4182,Trichy,Adyar,1054,2,2,2,2,1,1,Fully,Fair,1993,31,4.79,6.63,0.63,3.71,38.33
TN4183,Hosur,Ashok Nagar,1583,3,2,1,2,0,0,Semi,Average,2007,17,3.03,0.57,7.08,4.53,72.83
TN4184,Chennai,Gandhipuram,869,4,3,3,1,0,1,Fully,Average,1992,32,3.72,7.69,4.15,4.22,50.03
TN4185,Hosur,T Nagar,1865,3,3,1,1,1,0,Unfurnished,Good,2016,8,0.83,2.22,1.81,4.36,100.78
TN4186,Salem,T Nagar,1782,2,2,3,1,1,0,Unfurnished,Excellent,1998,26,0.85,3.77,2.78,5.07,88.43
TN4187,Chennai,Ramanathapuram,1132,2,1,3,0,0,1,Unfurnished,Good,2011,13,5.91,0.35,9.42,5.52,66.07
TN4188,Coimbatore,Sholinganallur,1612,1,1,2,1,0,0,Unfurnished,Average,2009,15,1.12,0.94,3.99,5.02,72.69
TN4189,Salem,Anna Nagar,1487,3,2,2,1,0,1,Semi,Good,1997,27,0.2,9.55,2.03,6.4,65.5
TN4190,Chennai,Perambur,2117,3,3,1,0,0,0,Unfurnished,Fair,2005,19,2.29,0.93,0.51,1.51,95.36
TN4191,Madurai,Ramanathapuram,985,1,1,2,0,0,0,Semi,Poor,2015,9,0.33,1.06,1.39,3.99,28.07
TN4192,Coimbatore,Porur,1381,2,1,1,1,0,1,Semi,Average,2021,3,3.98,0.66,15.33,5.37,60.52
TN4193,Trichy,Porur,1162,3,2,2,2,0,0,Semi,Average,1989,35,2.57,0.41,2.3,5.01,47.01
TN4194,Chennai,Ashok Nagar,1470,4,4,2,1,1,1,Semi,Average,1997,27,5.19,0.8,2.55,3.2,92.05
TN4195,Tirunelveli,Nungambakkam,1690,3,2,3,1,1,0,Unfurnished,Good,2012,12,,3.08,2.76,3.44,70.05
TN4196,Thanjavur,Alwarpet,1157,3,2,1,1,1,1,Semi,Excellent,2009,15,0.3,1.82,8.62,2.82,62.07
TN4197,Thanjavur,Gandhipuram,1286,3,3,2,1,1,0,Semi,Average,2019,5,1.2,2.42,3.7,6.45,48.24
TN4198,Salem,Porur,1885,2,1,3,1,0,0,Unfurnished,Average,1991,33,3.72,0.39,4.73,,60.22
TN4199,Chennai,Perambur,2061,3,2,2,1,0,0,Fully,Fair,2022,2,1.35,4.86,1.97,1.94,98.13
TN4200,Erode,Mylapore,1672,3,2,1,0,0,0,Semi,Poor,2016,8,8.97,4.6,0.5,5.34,36.18
TN4201,Chennai,Pallavaram,1388,4,4,1,1,0,0,Unfurnished,Good,1987,37,3.33,0.3,10.69,5.59,85.62
TN4202,Chennai,Anna Nagar,1345,2,2,1,0,0,1,Semi,Average,2021,3,0.2,1.45,11.91,1.33,75.08
TN4203,Coimbatore,Saibaba Colony,1697,3,3,2,1,0,1,Semi,Good,2006,18,5.3,0.3,11.92,5.75,90.25
TN4204,Coimbatore,Alwarpet,1552,3,3,2,2,1,0,Fully,Fair,1992,32,0.27,4.71,11.51,4.86,66.77
TN4205,Erode,Adyar,,3,2,3,0,0,0,Semi,Poor,2001,23,0.38,4.01,6.75,5.53,17.5
TN4206,Salem,Perambur,1708,1,1,1,1,0,0,Unfurnished,Average,2011,13,3.32,6.97,4.62,4.64,50.78
TN4207,Coimbatore,Singanallur,1063,3,3,1,1,0,0,Semi,Average,2017,7,5.01,0.81,7.44,5.35,49.96
TN4208,Chennai,Adyar,812,4,4,2,2,0,0,Semi,Poor,2001,23,1.92,1.83,3.67,5.42,38.79
TN4209,Thanjavur,KK Nagar,,3,2,2,1,0,0,Fully,Good,1996,28,0.85,0.61,0.58,5.44,28.32
TN4210,Coimbatore,Saibaba Colony,1353,3,2,3,1,0,1,Fully,Fair,2011,13,1.08,1.39,1.99,4.99,56.43
TN4211,Coimbatore,Besant Nagar,993,2,1,2,,0,1,Unfurnished,Good,1992,32,1.05,2.22,14.2,4.33,49.88
TN4212,Chennai,Alwarpet,403,2,2,2,1,0,0,Semi,Average,2007,17,0.99,0.3,1.73,4.34,26.12
TN4213,Erode,Saibaba Colony,1289,3,2,2,1,0,0,Semi,Fair,2013,11,0.7,3.76,8.09,4.96,34.94
TN4214,Salem,Porur,,4,3,3,1,0,1,Fully,Average,2004,20,2.35,2.35,0.5,6.15,46.39
TN4215,Chennai,Alwarpet,1383,5,5,2,1,1,0,Unfurnished,Good,2000,24,5.77,5.3,1.63,8.43,106.67
TN4216,Chennai,Singanallur,1167,3,2,1,0,0,1,Unfurnished,Average,2001,23,0.92,0.95,1.73,5.56,62.12
TN4217,Salem,Alwarpet,2273,3,3,1,1,1,1,Semi,Good,2000,24,0.52,7.01,0.5,5.25,95.04
TN4218,Trichy,Perambur,1683,4,4,1,1,0,0,Fully,Fair,2003,21,4.56,19.92,0.51,6.93,53.34
TN4219,Chennai,RS Puram,1225,3,2,2,1,0,0,Semi,Good,1992,32,3.38,7.55,0.86,5.29,80.64
TN4220,Hosur,Besant Nagar,1421,3,3,1,1,0,1,Unfurnished,Average,2022,2,6.68,4.51,7.28,2.38,65.32
TN4221,Chennai,Anna Nagar,2087,2,2,1,,0,1,Semi,Good,2022,2,0.45,5.02,0.5,3.03,141.73
TN4222,Coimbatore,Chromepet,1880,3,3,1,,0,0,Unfurnished,Good,2013,11,0.39,2.56,1.42,8.16,97.7
TN4223,Hosur,Kodambakkam,822,3,3,2,1,0,1,Semi,Excellent,2020,4,1.95,0.63,0.5,3.07,59.15
TN4224,Coimbatore,Kodambakkam,1012,4,4,1,1,1,0,Unfurnished,Average,2010,14,2.38,3.39,4.76,5.64,50.48
TN4225,Trichy,Alwarpet,1098,4,4,2,2,0,0,Semi,Fair,2015,9,1.64,3.74,3.87,2.52,37.87
TN4226,Coimbatore,Pallavaram,1252,2,1,1,0,0,1,Fully,Poor,1996,28,2.28,12.68,4.14,7.07,34.72
TN4227,Chennai,RS Puram,,3,3,1,2,0,1,Semi,Good,2001,23,0.5,2.34,1.88,3.58,86.9
TN4228,Thanjavur,Ashok Nagar,1465,4,4,2,1,0,1,Fully,Average,1999,25,1.63,0.95,0.93,4.67,52.9
TN4229,Coimbatore,Sholinganallur,1781,3,3,1,0,0,1,Unfurnished,Good,1993,31,2.68,3.45,5.1,4.04,91.12
TN4230,Tirunelveli,Sholinganallur,1856,2,2,1,1,0,0,Unfurnished,Average,1996,28,1.42,11.64,6.67,5.51,56.11
TN4231,Chennai,Tambaram,1303,1,1,1,0,0,0,Unfurnished,Average,2016,8,2.84,0.59,0.6,4.84,64.1
TN4232,Chennai,Alwarpet,714,3,2,3,2,0,0,Semi,Poor,2009,15,1.5,1.18,2.67,6.32,28.64
TN4233,Chennai,Sholinganallur,982,3,3,2,2,0,0,Fully,Excellent,2002,22,1.01,2.34,1.14,5.81,87.93
TN4234,Trichy,Alwarpet,1216,3,2,1,0,0,1,Unfurnished,Good,1999,25,0.9,0.56,0.74,5.06,52.32
TN4235,Coimbatore,Kodambakkam,890,2,2,1,0,0,0,Semi,Excellent,2016,8,1.32,0.3,5.3,5.8,60.02
TN4236,Tirunelveli,Mylapore,1963,4,4,3,1,0,1,Fully,Average,1990,34,0.2,1.23,3.09,5.9,70.49
TN4237,Coimbatore,Chromepet,919,2,2,2,1,0,1,Semi,Good,2019,5,2.76,6.02,0.97,3.71,53.51
TN4238,Thanjavur,Ramanathapuram,,2,2,2,1,0,0,Fully,Good,2018,6,4.66,0.3,1.48,3.55,67.07
TN4239,Chennai,Sholinganallur,693,3,2,2,1,0,0,Semi,Average,2022,2,1.09,1.68,13.6,7.6,40.74
TN4240,Tirunelveli,Chromepet,1746,3,2,2,1,0,1,Semi,Good,1989,35,0.2,4.31,7.55,5.91,65.82
TN4241,Erode,Saibaba Colony,1387,2,2,2,0,0,1,Fully,Excellent,2002,22,10.81,9.18,8.48,,61.8
TN4242,Erode,RS Puram,2131,2,2,2,1,0,1,Unfurnished,Excellent,2000,24,0.77,12.7,2.46,2.9,98.08
TN4243,Vellore,Singanallur,941,2,1,2,1,0,0,Fully,Good,1992,32,0.34,1.64,3.91,0.92,41.31
TN4244,Erode,Mylapore,1196,3,2,1,1,0,0,Fully,Average,2009,15,1.15,9.01,1.89,3.91,46
TN4245,Trichy,RS Puram,1283,4,4,3,2,0,0,Fully,Average,2016,8,3.35,0.3,0.5,3.59,55
TN4246,Chennai,Saibaba Colony,1381,3,2,2,0,0,0,Unfurnished,Excellent,2010,14,0.87,4.11,2.05,3.88,112.65
TN4247,Chennai,Singanallur,1294,3,3,1,0,0,1,Semi,Poor,2006,18,2.14,3.09,3.61,6.21,48.76
TN4248,Hosur,Saibaba Colony,1303,3,2,3,1,0,1,Semi,Good,2015,9,1.34,0.86,1.35,7.55,65.04
TN4249,Trichy,Anna Nagar,1296,2,1,3,1,0,0,Fully,Good,1994,30,0.31,2.12,7.53,6.72,54.29
TN4250,Erode,Perambur,518,5,4,3,1,0,0,Fully,Good,1996,28,1,0.42,0.66,3.29,28.47
TN4251,Coimbatore,Gandhipuram,1897,4,3,3,2,0,0,Semi,Excellent,2012,12,3.23,6.16,1.83,5.58,126.08
TN4252,Chennai,Mylapore,2738,2,2,3,2,0,1,Unfurnished,Average,1990,34,2.37,1.33,0.53,3.53,149.57
TN4253,Chennai,Gandhipuram,1584,2,2,1,1,0,0,Unfurnished,Average,2004,20,0.32,2.95,2.08,0.82,83.52
TN4254,Salem,Perambur,939,2,1,2,1,0,1,Fully,Fair,1989,35,0.45,0.52,0.5,4.35,30.56
TN4255,Coimbatore,Perambur,984,2,2,2,0,0,0,Semi,Average,2007,17,2.56,0.69,1.27,7.02,47.36
TN4256,Chennai,Kodambakkam,1726,3,2,1,,0,1,Unfurnished,Average,1993,31,4.2,14.47,2.05,3.83,88.15
TN4257,Coimbatore,Saibaba Colony,1623,3,2,1,1,0,0,Semi,Average,2013,11,1.07,4.2,2.6,6.17,72.93
TN4258,Chennai,Gandhipuram,,4,4,3,1,0,0,Unfurnished,Good,2000,24,2.26,9.81,3.14,3.17,95.32
TN4259,Madurai,KK Nagar,1789,3,3,1,1,0,1,Fully,Excellent,2006,18,0.47,1.05,1.29,5.88,97.7
TN4260,Chennai,Anna Nagar,521,3,3,3,1,0,0,Unfurnished,Fair,1992,32,0.93,0.54,2.96,4.01,28.45
TN4261,Erode,Saibaba Colony,1789,3,2,1,1,0,0,Unfurnished,Average,2004,20,0.2,2.1,2.85,7.55,57.84
TN4262,Coimbatore,Chromepet,1557,1,1,1,0,1,0,Unfurnished,Excellent,1998,26,3.66,2.05,1.52,3.87,99.57
TN4263,Coimbatore,Tambaram,1002,3,3,2,1,0,0,Unfurnished,Fair,2021,3,1.28,0.58,7.09,3.42,39.84
TN4264,Chennai,Perambur,805,3,3,1,0,0,0,Semi,Fair,2018,6,4.23,3.96,3.16,7.44,37.45
TN4265,Chennai,Singanallur,1505,1,1,2,0,0,1,Unfurnished,Fair,1995,29,3.08,1.35,1.62,3.35,62.73
TN4266,Coimbatore,Ramanathapuram,2083,1,1,2,1,0,1,Semi,Good,2017,7,4.41,0.62,11.78,4.93,106.92
TN4267,Coimbatore,Saibaba Colony,1347,4,3,1,0,0,0,Semi,Fair,2015,9,0.84,1.21,7.46,3.36,52.04
TN4268,Trichy,Peelamedu,1066,3,2,1,2,0,0,Unfurnished,Excellent,2018,6,0.51,2.49,16.2,6.35,57.84
TN4269,Chennai,Ramanathapuram,1536,2,1,1,0,0,0,Unfurnished,Average,1991,33,8.93,3.89,4.71,7.09,76.25
TN4270,Salem,Alwarpet,2269,3,2,1,0,1,0,Unfurnished,Average,2007,17,3.16,1.97,1.9,3.15,74.31
TN4271,Tirunelveli,Peelamedu,1644,4,3,2,1,0,0,Fully,Average,1991,33,4.49,2.24,1.32,5.59,56.32
TN4272,Erode,Besant Nagar,1693,3,2,2,,0,1,Unfurnished,Average,2009,15,0.2,0.45,4.35,5.78,59.3
TN4273,Chennai,Nungambakkam,2000,1,1,1,0,0,0,Unfurnished,Good,1987,37,1.09,7.38,15.81,,112.79
