customer_id,city,age,gender,recency_days,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,kmeans_cluster,segment
CUST11038,Chennai,46,Female,99,6,6887.1,1147.85,3,3,3,9,3,At-Risk
CUST11039,Madurai,18,Female,32,11,9469.41,860.86,4,4,3,11,0,Champions
CUST11040,Mumbai,18,Male,156,6,2468.29,411.38,2,3,1,6,1,Lost
CUST11041,Hyderabad,40,Female,183,4,4259.43,1064.86,2,2,2,6,3,At-Risk
CUST11042,Madurai,37,Male,244,4,12737.8909,2960.09,1,2,4,7,3,At-Risk
CUST11043,Mumbai,22,Female,33,25,33470.89,1338.84,4,5,5,14,0,Champions
CUST11044,Pune,23,Female,124,4,6894.64,1723.66,2,2,3,7,3,At-Risk
CUST11045,Mumbai,23,Female,17,7,12689.68,1812.81,5,3,4,12,0,Champions
CUST11046,Coimbatore,35,Other,16,19,17708.24,932.01,5,5,5,15,0,Champions
CUST11047,Chennai,27,Male,57,8,12986.21,1623.28,3,3,4,10,3,At-Risk
CUST11048,Pune,39,Female,14,9,9901.85,1100.21,5,4,3,12,0,Champions
CUST11049,Chennai,18,Male,48,7,13766.5,1966.64,4,3,4,11,3,At-Risk
CUST11050,Pune,25,Male,53,4,8499.45,2124.86,4,2,3,9,3,At-Risk
CUST11051,Mumbai,22,Male,36,6,6982.4,1163.73,4,3,3,10,3,At-Risk
CUST11052,Kochi,31,Male,69,16,9337.86,583.62,3,5,3,11,0,Champions
CUST11053,Hyderabad,28,Female,40,14,39783.87,2841.71,4,5,5,14,0,Champions
CUST11054,Trichy,43,Female,150,6,5469.89,911.65,2,3,2,7,3,At-Risk
CUST11055,Bengaluru,18,Female,74,1,4650.15,4650.15,3,1,2,6,3,At-Risk
CUST11056,Hyderabad,35,Male,37,11,15032.98,1366.63,4,4,4,12,0,Champions
CUST11057,Bengaluru,40,Male,103,5,6068.16,1213.63,3,2,3,8,3,At-Risk
CUST11058,Bengaluru,54,Female,158,6,5334.74,889.12,2,3,2,7,3,At-Risk
CUST11059,Mumbai,29,Male,67,8,4980.52,622.57,3,3,2,8,1,Lost
CUST11060,Pune,38,Female,161,4,2266.87,566.72,2,2,1,5,1,Lost
CUST11061,Trichy,18,Female,151,4,3593.163125,872.92,2,2,2,6,3,At-Risk
CUST11062,Hyderabad,18,Female,104,4,7769.71,1942.43,3,2,3,8,3,At-Risk
CUST11063,Bengaluru,43,Male,45,12,8347.454113,1301.06,4,4,3,11,2,Loyal Customers
CUST11064,Bengaluru,34,Female,15,15,16637.59,1109.17,5,5,4,14,0,Champions
CUST11065,Delhi,47,Male,13,19,35338.93,1859.94,5,5,5,15,0,Champions
CUST11066,Coimbatore,19,Female,92,4,5048.27,1262.07,3,2,2,7,2,Loyal Customers
CUST11067,Chennai,40,Male,365,2,5916.272493,1544.68,1,1,2,4,3,At-Risk
CUST11068,Bengaluru,55,Male,65,6,3952.07,658.68,3,3,2,8,1,Lost
CUST11069,Madurai,39,Male,24,15,15863.42,1057.56,5,5,4,14,0,Champions
CUST11070,Madurai,37,Female,72,5,6064.26,1212.85,3,2,3,8,2,Loyal Customers
CUST11071,Coimbatore,34,Male,280,2,2695.97,1347.98,1,1,2,4,3,At-Risk
CUST11072,Chennai,18,Male,275,2,2352.93,1176.46,1,1,1,3,2,Loyal Customers
CUST11073,Chennai,49,Male,95,5,6587.31,1317.46,3,2,3,8,3,At-Risk
CUST11074,Trichy,27,Female,183,2,951.35,475.68,2,1,1,4,1,Lost
CUST11075,Bengaluru,40,Female,11,12,32809.89,2734.16,5,4,5,14,0,Champions
CUST11076,Bengaluru,18,Female,16,24,42895.32,1787.3,5,5,5,15,0,Champions
CUST11077,Delhi,21,Female,29,15,26296.17,1753.08,4,5,5,14,0,Champions
CUST11078,Coimbatore,50,Male,55,1,6782.63,6782.63,4,1,3,8,3,At-Risk
CUST11079,Kochi,30,Male,15,19,25949.15,1365.74,5,5,5,15,0,Champions
CUST11080,Hyderabad,50,Female,147,6,8866.45,1477.74,2,3,3,8,3,At-Risk
CUST11081,Chennai,33,Male,86,7,5074.7,724.96,3,3,2,8,3,At-Risk
CUST11082,Bengaluru,18,Male,23,8,18767.72928,1250.51,5,3,5,13,0,Champions
CUST11083,Pune,44,Male,231,2,931.13,465.56,1,1,1,3,1,Lost
CUST11084,Kochi,28,Male,1,19,32883.52,1730.71,5,5,5,15,0,Champions
CUST11085,Bengaluru,42,Male,51,15,13147.46,876.5,4,5,4,13,0,Champions
CUST11086,Mumbai,34,Male,365,2,1154.31,577.16,1,1,1,3,1,Lost
CUST11087,Chennai,18,Male,19,15,25364.83,1690.99,5,5,5,15,0,Champions
CUST11088,Trichy,36,Male,136,4,3253.26,813.32,2,2,2,6,1,Lost
CUST11089,Coimbatore,58,Male,365,3,3218.586768,917.31,1,2,2,5,3,At-Risk
CUST11090,Kochi,39,Male,269,1,2073.33,2073.33,1,1,1,3,3,At-Risk
CUST11091,Delhi,33,Male,365,1,2868.66,2868.66,1,1,2,4,3,At-Risk
CUST11092,Mumbai,46,Female,100,9,17301.05,1922.34,3,4,5,12,3,At-Risk
CUST11093,Mumbai,36,Male,142,9,7425.63,825.07,2,4,3,9,3,At-Risk
CUST11094,Coimbatore,36,Female,8,25,42546.23,1701.85,5,5,5,15,0,Champions
CUST11095,Chennai,22,Female,46,3,12230.49,4076.83,4,2,4,10,3,At-Risk
CUST11096,Coimbatore,37,Female,24,12,29537.54,2461.46,5,4,5,14,0,Champions
CUST11097,Coimbatore,45,Male,73,14,17666.09705,786.7,3,5,5,13,0,Champions
CUST11098,Hyderabad,25,Male,256,1,3002.8,3002.8,1,1,2,4,3,At-Risk
CUST11099,Bengaluru,50,Male,61,9,14318.32,1590.92,3,4,4,11,3,At-Risk
CUST11100,Chennai,33,Female,82,3,7887.57,2629.19,3,2,3,8,3,At-Risk
CUST11101,Kochi,24,Male,91,4,8495.957995,2129.1,3,2,3,8,3,At-Risk
CUST11102,Pune,45,Female,11,9,12557.66,1395.3,5,4,4,13,0,Champions
CUST11103,Kochi,31,Female,275,3,1274.05,424.68,1,2,1,4,1,Lost
CUST11104,Trichy,42,Male,68,12,7202.21,600.18,3,4,3,10,0,Champions
CUST11105,Chennai,31,Male,72,3,8464.63,2821.54,3,2,3,8,2,Loyal Customers
CUST11106,Bengaluru,33,Female,6,11,17878.72377,1120.94,5,4,5,14,0,Champions
CUST11107,Hyderabad,39,Male,38,19,42726.00663,1338.88,4,5,5,14,0,Champions
CUST11108,Delhi,37,Male,122,5,2467.71,493.54,2,2,1,5,2,Loyal Customers
CUST11109,Chennai,18,Female,339,2,2032.07,1016.04,1,1,1,3,1,Lost
CUST11110,Hyderabad,22,Male,30,19,23677.72,1246.2,4,5,5,14,2,Loyal Customers
CUST11111,Coimbatore,44,Female,24,18,20536.41,1140.91,5,5,5,15,0,Champions
CUST11112,Coimbatore,33,Female,26,12,22977.96,1914.83,5,4,5,14,0,Champions
CUST11113,Mumbai,28,Female,256,2,1987.01,993.5,1,1,1,3,1,Lost
CUST11114,Mumbai,19,Male,123,6,6637.05,1106.18,2,3,3,8,3,At-Risk
CUST11115,Mumbai,22,Male,114,1,10290.19,10290.19,3,1,4,8,3,At-Risk
CUST11116,Chennai,18,Female,37,15,11480.65,765.38,4,5,4,13,0,Champions
CUST11117,Pune,33,Male,235,1,1672.21,1672.21,1,1,1,3,3,At-Risk
CUST11118,Coimbatore,27,Male,145,2,1465.16,732.58,2,1,1,4,1,Lost
CUST11119,Chennai,23,Male,224,1,3184.76,3184.76,2,1,2,5,3,At-Risk
CUST11120,Pune,33,Male,223,1,2051.97,2051.97,2,1,1,4,3,At-Risk
CUST11121,Kochi,38,Male,108,3,5752.2,1917.4,3,2,2,7,3,At-Risk
CUST11122,Pune,57,Female,101,7,6380.651172,1254.7,3,3,3,9,3,At-Risk
CUST11123,Hyderabad,18,Male,290,2,2013.14,1006.57,1,1,1,3,1,Lost
CUST11124,Delhi,47,Male,282,2,605.011694,598.61,1,1,1,3,1,Lost
CUST11125,Mumbai,45,Female,8,22,25194.61,1145.21,5,5,5,15,0,Champions
CUST11126,Chennai,25,Other,23,22,24098.89,1095.4,5,5,5,15,0,Champions
CUST11127,Bengaluru,36,Male,365,3,2675.21,891.74,1,2,2,5,1,Lost
CUST11128,Bengaluru,29,Male,38,10,12660.16,1266.02,4,4,4,12,0,Champions
CUST11129,Coimbatore,36,Female,217,3,994.89,331.63,2,2,1,5,1,Lost
CUST11130,Delhi,51,Female,31,8,12634.2,1579.28,4,3,4,11,0,Champions
CUST11131,Bengaluru,41,Female,35,15,22734.6,1515.64,4,5,5,14,0,Champions
CUST11132,Chennai,40,Female,8,22,44790.73,2035.94,5,5,5,15,0,Champions
CUST11133,Coimbatore,29,Male,33,20,19759.24,987.96,4,5,5,14,2,Loyal Customers
CUST11134,Delhi,18,Female,63,5,16701.82,3340.36,3,2,4,9,3,At-Risk
CUST11135,Chennai,32,Male,188,6,7208.74,1201.46,2,3,3,8,3,At-Risk
CUST11136,Pune,47,Female,137,3,7950.99,2650.33,2,2,3,7,3,At-Risk
CUST11137,Bengaluru,18,Female,364,1,2454.91,2454.91,1,1,1,3,3,At-Risk
CUST11138,Bengaluru,22,Female,28,13,5577.47,429.04,4,4,2,10,0,Champions
CUST11139,Mumbai,35,Male,199,8,3436.33,429.54,2,3,2,7,1,Lost
CUST11140,Hyderabad,23,Male,171,4,10584.56,2646.14,2,2,4,8,3,At-Risk
CUST11141,Madurai,25,Female,188,3,7248.75,2416.25,2,2,3,7,3,At-Risk
CUST11142,Delhi,29,Female,77,6,7298.76,1216.46,3,3,3,9,3,At-Risk
CUST11143,Mumbai,19,Female,10,12,29173.06,2431.09,5,4,5,14,0,Champions
CUST11144,Coimbatore,23,Male,6,14,32740.17,2338.58,5,5,5,15,0,Champions
CUST11145,Pune,42,Male,18,24,33040.86,1376.7,5,5,5,15,0,Champions
CUST11146,Hyderabad,20,Male,22,20,27531.14,1376.56,5,5,5,15,0,Champions
CUST11147,Delhi,18,Male,144,8,1844.93,230.62,2,3,1,6,1,Lost
CUST11148,Pune,27,Female,21,11,11695.8,1063.25,5,4,4,13,0,Champions
CUST11149,Pune,42,Male,293,2,2482.23,1241.12,1,1,1,3,3,At-Risk
CUST11150,Delhi,32,Female,328,2,1587.48,793.74,1,1,1,3,1,Lost
CUST11151,Hyderabad,29,Female,325,1,2317.65,2317.65,1,1,1,3,3,At-Risk
CUST11152,Delhi,34,Female,147,2,2185.67,1092.84,2,1,1,4,3,At-Risk
CUST11153,Delhi,18,Male,50,11,8958.95,814.45,4,4,3,11,0,Champions
CUST11154,Mumbai,39,Female,103,6,7986.36,1331.06,3,3,3,9,3,At-Risk
CUST11155,Hyderabad,38,Male,24,15,26074.38,1738.29,5,5,5,15,0,Champions
CUST11156,Chennai,29,Female,279,2,1960.64,980.32,1,1,1,3,1,Lost
CUST11157,Pune,45,Male,264,3,2012.94,670.98,1,2,1,4,1,Lost
CUST11158,Pune,22,Male,212,2,2061.78,1030.89,2,1,1,4,3,At-Risk
CUST11159,Chennai,46,Male,41,11,15479.05,1407.19,4,4,4,12,0,Champions
CUST11160,Hyderabad,36,Male,53,8,7266.03,908.25,4,3,3,10,3,At-Risk
CUST11161,Chennai,30,Female,5,14,31612.38,2258.03,5,5,5,15,0,Champions
CUST11162,Madurai,34,Male,19,15,30132.17,2008.81,5,5,5,15,0,Champions
CUST11163,Delhi,33,Female,180,8,10060.48,1257.56,2,3,3,8,3,At-Risk
CUST11164,Chennai,47,Other,20,8,15015.65,1876.96,5,3,4,12,0,Champions
CUST11165,Hyderabad,22,Male,308,1,2129.91,2129.91,1,1,1,3,3,At-Risk
CUST11166,Hyderabad,26,Female,8,16,25928.33,1620.52,5,5,5,15,0,Champions
CUST11167,Mumbai,45,Male,365,3,2060.24,686.75,1,2,1,4,1,Lost
CUST11168,Chennai,27,Male,58,7,14031.52,2004.5,3,3,4,10,3,At-Risk
CUST11169,Madurai,44,Male,120,1,896.14,896.14,2,1,1,4,1,Lost
CUST11170,Mumbai,53,Female,248,2,1847.79,923.9,1,1,1,3,1,Lost
CUST11171,Trichy,30,Male,205,1,2264.95,2264.95,2,1,1,4,3,At-Risk
CUST11172,Delhi,41,Female,54,10,9184.67,918.47,4,4,3,11,0,Champions
CUST11173,Coimbatore,21,Male,284,1,2097.29,2097.29,1,1,1,3,2,Loyal Customers
CUST11174,Delhi,42,Female,1,14,15504.97,1107.5,5,5,4,14,0,Champions
CUST11175,Mumbai,36,Male,6,9,24256.61,2695.18,5,4,5,14,0,Champions
CUST11176,Hyderabad,39,Female,49,13,8762.960236,1195.53,4,4,3,11,0,Champions
CUST11177,Chennai,27,Female,260,3,2953.75,984.58,1,2,2,5,1,Lost
CUST11178,Hyderabad,18,Female,39,15,5879.48,391.97,4,5,2,11,0,Champions
CUST11179,Mumbai,40,Female,244,1,2620.09,2620.09,1,1,2,4,3,At-Risk
CUST11180,Kochi,18,Female,173,3,8293.984631,1740.61,2,2,3,7,3,At-Risk
CUST11181,Madurai,31,Male,54,12,5058.76,421.56,4,4,2,10,1,Lost
CUST11182,Delhi,44,Male,321,1,1129.59,1129.59,1,1,1,3,1,Lost
CUST11183,Kochi,36,Male,7,24,18827.6,784.48,5,5,5,15,0,Champions
CUST11184,Chennai,55,Male,228,4,2904.692773,458.34,2,2,2,6,1,Lost
CUST11185,Kochi,45,Male,69,10,6896.52,689.65,3,4,3,10,3,At-Risk
CUST11186,Delhi,27,Male,78,7,3530.85,504.41,3,3,2,8,1,Lost
CUST11187,Chennai,34,Male,39,11,11866.1,1078.74,4,4,4,12,0,Champions
CUST11188,Madurai,33,Other,20,23,22662.72,985.34,5,5,5,15,0,Champions
CUST11189,Delhi,18,Male,58,10,14700.66,1470.07,3,4,4,11,0,Champions
CUST11190,Chennai,24,Female,39,7,375.5089885,28.57,4,3,1,8,1,Lost
CUST11191,Mumbai,28,Male,63,10,17290.97,1729.1,3,4,5,12,0,Champions
CUST11192,Madurai,18,Female,30,6,19847.8392,2087.41,4,3,5,12,0,Champions
CUST11193,Mumbai,35,Female,103,2,4294.4,2147.2,3,1,2,6,3,At-Risk
CUST11194,Chennai,31,Male,365,1,1688.66,1688.66,1,1,1,3,3,At-Risk
CUST11195,Pune,18,Male,88,6,4737.55,789.59,3,3,2,8,3,At-Risk
CUST11196,Trichy,38,Male,236,4,1995.65,498.91,1,2,1,4,1,Lost
CUST11197,Kochi,42,Male,92,5,3202.88,640.58,3,2,2,7,1,Lost
CUST11198,Delhi,36,Female,111,7,9225.4,1317.91,3,3,3,9,3,At-Risk
CUST11199,Chennai,30,Female,101,7,13927.38081,1331.32,3,3,4,10,3,At-Risk
CUST11200,Hyderabad,41,Male,27,10,5728.91,572.89,4,4,2,10,0,Champions
CUST11201,Chennai,41,Male,93,6,5510.52,918.42,3,3,2,8,3,At-Risk
CUST11202,Chennai,37,Male,27,12,28265.79,2355.48,4,4,5,13,2,Loyal Customers
CUST11203,Madurai,25,Male,171,2,1997.02,998.51,2,1,1,4,1,Lost
CUST11204,Bengaluru,37,Female,314,1,2611.52,2611.52,1,1,2,4,3,At-Risk
CUST11205,Hyderabad,47,Male,36,15,12403.79,826.92,4,5,4,13,0,Champions
CUST11206,Delhi,27,Female,365,3,2177.33,725.78,1,2,1,4,1,Lost
CUST11207,Bengaluru,57,Male,1,19,30869.89,1624.73,5,5,5,15,0,Champions
CUST11208,Coimbatore,28,Male,52,12,16370.1,1364.18,4,4,4,12,0,Champions
CUST11209,Trichy,34,Female,19,13,42243.62,3249.51,5,4,5,14,0,Champions
CUST11210,Bengaluru,27,Male,329,3,3230.55,1076.85,1,2,2,5,3,At-Risk
CUST11211,Bengaluru,36,Other,186,6,5018.1,836.35,2,3,2,7,3,At-Risk
CUST11212,Chennai,18,Female,365,1,2241.0,2241.0,1,1,1,3,2,Loyal Customers
CUST11213,Hyderabad,28,Male,3,17,23700.75,1394.16,5,5,5,15,0,Champions
CUST11214,Delhi,22,Male,154,6,1461.3,243.55,2,3,1,6,1,Lost
CUST11215,Coimbatore,35,Female,136,5,7739.9,1547.98,2,2,3,7,3,At-Risk
CUST11216,Chennai,45,Female,21,16,34197.01,2137.31,5,5,5,15,0,Champions
CUST11217,Delhi,41,Female,150,5,10133.6,2026.72,2,2,4,8,3,At-Risk
CUST11218,Delhi,18,Male,9,16,30447.68,1902.98,5,5,5,15,0,Champions
CUST11219,Coimbatore,56,Other,81,7,14397.76,2056.82,3,3,4,10,3,At-Risk
CUST11220,Kochi,37,Male,35,10,16396.29,1639.63,4,4,4,12,0,Champions
CUST11221,Chennai,25,Female,121,8,4407.01,550.88,2,3,2,7,1,Lost
CUST11222,Bengaluru,36,Female,4,28,38367.98,1370.28,5,5,5,15,0,Champions
CUST11223,Kochi,36,Male,61,7,6535.01,933.57,3,3,3,9,3,At-Risk
CUST11224,Bengaluru,27,Female,38,10,10343.98,1034.4,4,4,4,12,0,Champions
CUST11225,Delhi,36,Male,47,13,8301.23,638.56,4,4,3,11,2,Loyal Customers
CUST11226,Bengaluru,27,Other,75,12,18870.32,1572.53,3,4,5,12,0,Champions
CUST11227,Coimbatore,30,Male,60,17,14557.45,856.32,3,5,4,12,0,Champions
CUST11228,Trichy,26,Female,171,8,5708.04,713.5,2,3,2,7,3,At-Risk
CUST11229,Bengaluru,18,Male,20,14,23388.04,1670.57,5,5,5,15,0,Champions
CUST11230,Pune,36,Female,266,1,1169.41,1169.41,1,1,1,3,1,Lost
CUST11231,Coimbatore,40,Female,143,5,7085.73,1417.15,2,2,3,7,3,At-Risk
CUST11232,Coimbatore,40,Male,23,16,32609.83,2038.11,5,5,5,15,0,Champions
CUST11233,Chennai,43,Male,13,14,12729.13397,1423.72,5,5,4,14,0,Champions
CUST11234,Delhi,38,Female,234,3,2205.546183,510.91,1,2,1,4,1,Lost
CUST11235,Bengaluru,28,Male,12,14,14215.63,1015.4,5,5,4,14,0,Champions
CUST11236,Pune,43,Female,1,23,30490.09,1325.66,5,5,5,15,0,Champions
CUST11237,Bengaluru,19,Male,24,10,23772.39,2377.24,5,4,5,14,0,Champions
CUST11238,Kochi,24,Female,53,5,10311.05,2062.21,4,2,4,10,2,Loyal Customers
CUST11239,Coimbatore,23,Male,132,5,6499.44,1299.89,2,2,3,7,3,At-Risk
CUST11240,Pune,46,Male,287,2,2603.79,1301.9,1,1,2,4,3,At-Risk
CUST11241,Hyderabad,44,Male,260,3,385.83,128.61,1,2,1,4,1,Lost
CUST11242,Hyderabad,39,Male,34,11,10129.56,920.87,4,4,4,12,0,Champions
CUST11243,Hyderabad,46,Male,70,12,9101.3,758.44,3,4,3,10,0,Champions
CUST11244,Hyderabad,24,Male,77,9,13275.39236,1269.85,3,4,4,11,3,At-Risk
CUST11245,Mumbai,38,Female,23,14,20157.49,1439.82,5,5,5,15,0,Champions
CUST11246,Chennai,33,Female,15,25,17859.38,714.38,5,5,5,15,0,Champions
CUST11247,Chennai,43,Female,1,19,29287.8,1541.46,5,5,5,15,0,Champions
CUST11248,Kochi,33,Male,27,19,40061.66,2108.51,4,5,5,14,0,Champions
CUST11249,Mumbai,30,Female,22,7,17513.43,2501.92,5,3,5,13,0,Champions
CUST11250,Hyderabad,40,Male,29,14,10535.52,752.54,4,5,4,13,0,Champions
CUST11251,Bengaluru,44,Female,320,3,654.12,218.04,1,2,1,4,1,Lost
CUST11252,Chennai,27,Male,151,2,6488.57,3244.28,2,1,3,6,3,At-Risk
CUST11253,Chennai,33,Male,338,4,2010.7,502.68,1,2,1,4,1,Lost
CUST11254,Delhi,22,Male,59,13,12497.75,961.37,3,4,4,11,0,Champions
CUST11255,Bengaluru,18,Female,65,9,12386.76,1376.31,3,4,4,11,0,Champions
CUST11256,Coimbatore,36,Male,45,11,12157.99,1105.27,4,4,4,12,0,Champions
CUST11257,Bengaluru,41,Female,95,14,9390.41,670.74,3,5,3,11,2,Loyal Customers
CUST11258,Chennai,37,Male,4,29,18756.45256,852.78,5,5,5,15,0,Champions
CUST11259,Mumbai,18,Female,343,2,2950.92,1475.46,1,1,2,4,2,Loyal Customers
CUST11260,Coimbatore,30,Female,311,2,3307.04,1653.52,1,1,2,4,3,At-Risk
CUST11261,Hyderabad,18,Male,10,19,32722.16,1722.22,5,5,5,15,0,Champions
CUST11262,Madurai,49,Male,38,14,27181.87,1941.56,4,5,5,14,0,Champions
CUST11263,Bengaluru,22,Female,61,13,11450.84,880.83,3,4,4,11,2,Loyal Customers
CUST11264,Chennai,48,Female,40,6,11279.59,1879.93,4,3,4,11,3,At-Risk
CUST11265,Chennai,44,Male,29,11,11969.74,1088.16,4,4,4,12,0,Champions
CUST11266,Bengaluru,24,Female,8,17,17684.94,1040.29,5,5,5,15,0,Champions
CUST11267,Bengaluru,22,Female,26,9,15774.07,1752.67,5,4,4,13,0,Champions
CUST11268,Mumbai,38,Male,102,13,29429.75829,1464.81,3,4,5,12,0,Champions
CUST11269,Madurai,25,Female,35,13,8638.26,664.48,4,4,3,11,0,Champions
CUST11270,Delhi,35,Male,22,12,33878.49,2823.21,5,4,5,14,0,Champions
CUST11271,Pune,29,Male,78,14,10432.03,745.15,3,5,4,12,0,Champions
CUST11272,Hyderabad,18,Female,295,2,1782.89,891.44,1,1,1,3,1,Lost
CUST11273,Chennai,18,Male,74,7,8699.95,1242.85,3,3,3,9,2,Loyal Customers
CUST11274,Bengaluru,36,Male,328,2,3060.83,1530.42,1,1,2,4,3,At-Risk
CUST11275,Chennai,28,Female,162,3,2072.27,690.76,2,2,1,5,1,Lost
CUST11276,Coimbatore,28,Female,293,2,468.59,234.3,1,1,1,3,1,Lost
CUST11277,Trichy,42,Female,283,3,1991.92,663.97,1,2,1,4,1,Lost
CUST11278,Chennai,47,Female,86,4,11102.85836,1612.08,3,2,4,9,3,At-Risk
CUST11279,Bengaluru,31,Female,293,3,1381.09,460.36,1,2,1,4,1,Lost
CUST11280,Mumbai,30,Male,21,24,19242.46,801.77,5,5,5,15,0,Champions
CUST11281,Delhi,40,Male,58,8,12748.41,1593.55,3,3,4,10,3,At-Risk
CUST11282,Mumbai,19,Female,275,2,2918.23,1459.12,1,1,2,4,3,At-Risk
CUST11283,Chennai,36,Male,306,3,1974.32,658.11,1,2,1,4,1,Lost
CUST11284,Madurai,40,Female,246,1,722.09,722.09,1,1,1,3,1,Lost
CUST11285,Mumbai,41,Female,365,1,765.9728107,500.29,1,1,1,3,1,Lost
CUST11286,Chennai,18,Male,308,3,1979.02,659.67,1,2,1,4,1,Lost
CUST11287,Bengaluru,26,Female,125,8,2437.42,304.68,2,3,1,6,1,Lost
CUST11288,Chennai,24,Male,289,3,200.0,66.67,1,2,1,4,1,Lost
CUST11289,Chennai,35,Male,95,4,2383.02,595.76,3,2,1,6,1,Lost
CUST11290,Bengaluru,39,Other,238,1,1481.83,1481.83,1,1,1,3,3,At-Risk
CUST11291,Chennai,50,Male,329,1,2231.03,2231.03,1,1,1,3,3,At-Risk
CUST11292,Mumbai,29,Male,292,2,942.98,471.49,1,1,1,3,1,Lost
CUST11293,Delhi,29,Male,65,9,3980.01,442.22,3,4,2,9,1,Lost
CUST11294,Hyderabad,47,Female,21,13,9846.6,757.43,5,4,3,12,0,Champions
CUST11295,Coimbatore,37,Female,19,21,28173.01,1341.57,5,5,5,15,0,Champions
CUST11296,Chennai,48,Female,235,1,2993.99,2993.99,1,1,2,4,3,At-Risk
CUST11297,Chennai,37,Female,58,7,8532.23,1218.89,3,3,3,9,3,At-Risk
CUST11298,Delhi,21,Male,32,8,12959.19,1619.9,4,3,4,11,0,Champions
CUST11299,Delhi,19,Female,18,24,25267.84,1052.83,5,5,5,15,0,Champions
CUST11300,Chennai,18,Female,277,1,3191.01,3191.01,1,1,2,4,3,At-Risk
CUST11301,Kochi,41,Male,318,2,983.3,491.65,1,1,1,3,1,Lost
CUST11302,Chennai,47,Male,313,4,1701.96,425.49,1,2,1,4,1,Lost
CUST11303,Mumbai,54,Other,59,6,5161.61,860.27,3,3,2,8,3,At-Risk
CUST11304,Delhi,43,Female,70,5,16414.51,3282.9,3,2,4,9,3,At-Risk
CUST11305,Pune,47,Female,34,12,1896.67,158.06,4,4,1,9,1,Lost
CUST11306,Delhi,28,Female,19,24,35144.62,1464.36,5,5,5,15,0,Champions
CUST11307,Hyderabad,21,Female,309,1,2994.69,2994.69,1,1,2,4,3,At-Risk
CUST11308,Madurai,43,Female,18,16,19534.79,1220.92,5,5,5,15,0,Champions
CUST11309,Hyderabad,39,Female,147,6,4675.99,779.33,2,3,2,7,3,At-Risk
CUST11310,Chennai,35,Male,20,3,4632.06,1544.02,5,2,2,9,3,At-Risk
CUST11311,Pune,38,Female,93,4,5655.86,1413.96,3,2,2,7,3,At-Risk
CUST11312,Mumbai,38,Male,365,2,3908.850459,999.34,1,1,2,4,1,Lost
CUST11313,Hyderabad,48,Female,12,13,19318.47785,2394.38,5,4,5,14,0,Champions
CUST11314,Bengaluru,48,Male,342,2,605.52,302.76,1,1,1,3,1,Lost
CUST11315,Delhi,40,Male,30,18,21281.62,1182.31,4,5,5,14,0,Champions
CUST11316,Mumbai,43,Male,2,14,23911.16,1707.94,5,5,5,15,2,Loyal Customers
CUST11317,Delhi,40,Male,37,8,18298.05649,1745.89,4,3,5,12,0,Champions
CUST11318,Chennai,29,Male,25,19,200.0,10.53,5,5,1,11,1,Lost
CUST11319,Chennai,42,Male,354,3,1856.68,618.89,1,2,1,4,1,Lost
CUST11320,Coimbatore,19,Other,89,8,10255.27,1281.91,3,3,4,10,3,At-Risk
CUST11321,Chennai,46,Male,23,24,44736.79,1864.03,5,5,5,15,0,Champions
CUST11322,Pune,21,Male,22,17,32404.46,1906.14,5,5,5,15,0,Champions
CUST11323,Coimbatore,37,Female,98,4,3965.628292,1405.5,3,2,2,7,3,At-Risk
CUST11324,Trichy,25,Female,324,2,1147.07,573.54,1,1,1,3,1,Lost
CUST11325,Madurai,40,Male,66,15,16638.31009,677.28,3,5,4,12,0,Champions
CUST11326,Coimbatore,34,Female,46,7,4034.26,576.32,4,3,2,9,2,Loyal Customers
CUST11327,Hyderabad,18,Female,245,4,3108.2,777.05,1,2,2,5,1,Lost
CUST11328,Delhi,39,Male,136,2,6063.11,3031.56,2,1,3,6,2,Loyal Customers
CUST11329,Bengaluru,28,Male,46,11,13841.69,1258.34,4,4,4,12,2,Loyal Customers
CUST11330,Mumbai,44,Female,98,3,9317.075613,3462.57,3,2,3,8,3,At-Risk
CUST11331,Delhi,34,Female,165,9,4742.94,526.99,2,4,2,8,1,Lost
CUST11332,Coimbatore,38,Female,95,5,3047.49,609.5,3,2,2,7,1,Lost
CUST11333,Trichy,23,Male,116,4,4747.52,1186.88,2,2,2,6,3,At-Risk
CUST11334,Trichy,28,Male,217,2,2605.93,1302.96,2,1,2,5,3,At-Risk
CUST11335,Delhi,29,Female,31,10,8414.12,841.41,4,4,3,11,0,Champions
CUST11336,Coimbatore,43,Male,247,3,1686.24,562.08,1,2,1,4,1,Lost
CUST11337,Delhi,52,Male,120,8,6321.91,790.24,2,3,3,8,2,Loyal Customers
CUST11338,Chennai,25,Female,130,7,7720.6,1102.94,2,3,3,8,3,At-Risk
CUST11339,Chennai,46,Male,26,19,21861.22,1150.59,5,5,5,15,0,Champions
CUST11340,Coimbatore,18,Female,43,9,16785.04,1865.0,4,4,4,12,0,Champions
CUST11341,Bengaluru,21,Female,209,1,1284.661238,2142.15,2,1,1,4,3,At-Risk
CUST11342,Pune,23,Male,98,7,7211.608904,1216.74,3,3,3,9,3,At-Risk
CUST11343,Delhi,19,Female,14,18,19002.75,1055.71,5,5,5,15,0,Champions
CUST11344,Delhi,18,Male,103,4,3385.71,846.43,3,2,2,7,3,At-Risk
