Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
692-54-4730,C,Naypyitaw,Normal,Female,Fashion accessories,90.93,5,22.7325,477.3825,3/20/2019,23:00,Ewallet,454.65,4.761904762,22.7325,7
321-96-8182,C,Naypyitaw,Member,Male,Electronic accessories,109.99,2,10.999,230.979,3/21/2019,3:00,Credit card,219.98,4.761904762,10.999,6.5
990-87-6441,A,Yangon,Member,Female,Health and beauty,85.86,3,12.879,270.459,3/21/2019,4:00,Ewallet,257.58,4.761904762,12.879,6.1
906-27-9645,A,Yangon,Normal,Male,Electronic accessories,20.45,6,6.135,128.835,3/21/2019,5:00,Ewallet,122.7,4.761904762,6.135,4.1
542-41-3324,A,Yangon,Normal,Female,Electronic accessories,59.8,5,14.95,313.95,3/21/2019,5:00,Cash,299,4.761904762,14.95,4.4
523-36-6984,C,Naypyitaw,Member,Female,Sports and travel,20.02,4,4.004,84.084,3/21/2019,7:00,Credit card,80.08,4.761904762,4.004,9.9
563-48-1362,C,Naypyitaw,Member,Female,Fashion accessories,10.85,4,2.17,45.57,3/21/2019,10:00,Ewallet,43.4,4.761904762,2.17,9.4
482-22-4255,A,Yangon,Member,Female,Sports and travel,68.08,5,17.02,357.42,3/21/2019,10:00,Credit card,340.4,4.761904762,17.02,6.1
293-87-6349,B,Mandalay,Member,Male,Electronic accessories,114.61,2,11.461,240.681,3/21/2019,10:00,Credit card,229.22,4.761904762,11.461,8.4
588-37-8750,C,Naypyitaw,Member,Male,Electronic accessories,108.43,9,48.7935,1024.6635,3/21/2019,12:00,Cash,975.87,4.761904762,48.7935,7.8
821-73-9035,C,Naypyitaw,Normal,Female,Electronic accessories,86.41,2,8.641,181.461,3/21/2019,21:00,Ewallet,172.82,4.761904762,8.641,7.9
140-13-1925,B,Mandalay,Member,Male,Food and beverages,15.81,10,7.905,166.005,3/21/2019,23:00,Ewallet,158.1,4.761904762,7.905,4.9
955-93-7583,B,Mandalay,Member,Female,Sports and travel,36.12,2,3.612,75.852,3/21/2019,23:00,Credit card,72.24,4.761904762,3.612,4.3
770-97-1985,B,Mandalay,Normal,Female,Electronic accessories,46.19,10,23.095,484.995,3/22/2019,0:00,Credit card,461.9,4.761904762,23.095,8.8
944-63-5231,A,Yangon,Member,Male,Home and lifestyle,77.92,9,35.064,736.344,3/22/2019,0:00,Credit card,701.28,4.761904762,35.064,4
282-78-6291,B,Mandalay,Member,Male,Fashion accessories,77.33,3,11.5995,243.5895,3/22/2019,3:00,Cash,231.99,4.761904762,11.5995,6.8
960-29-6051,C,Naypyitaw,Member,Female,Fashion accessories,42.06,10,21.03,441.63,3/22/2019,8:00,Ewallet,420.6,4.761904762,21.03,6.4
789-36-2331,C,Naypyitaw,Normal,Female,Home and lifestyle,47.19,7,16.5165,346.8465,3/22/2019,10:00,Ewallet,330.33,4.761904762,16.5165,6.3
807-30-2806,B,Mandalay,Member,Male,Fashion accessories,13.26,4,2.652,55.692,3/22/2019,11:00,Credit card,53.04,4.761904762,2.652,7.5
152-47-5147,C,Naypyitaw,Normal,Female,Food and beverages,30.37,6,9.111,191.331,3/22/2019,11:00,Ewallet,182.22,4.761904762,9.111,6
827-81-1027,A,Yangon,Normal,Male,Food and beverages,42.64,4,8.528,179.088,3/22/2019,12:00,Ewallet,170.56,4.761904762,8.528,7.6
568-25-9955,B,Mandalay,Member,Female,Health and beauty,22.45,10,11.225,235.725,3/22/2019,14:00,Cash,224.5,4.761904762,11.225,7.2
985-25-7690,A,Yangon,Normal,Female,Health and beauty,55.37,7,19.3795,406.9695,3/22/2019,15:00,Ewallet,387.59,4.761904762,19.3795,10
500-82-4832,A,Yangon,Member,Male,Health and beauty,94.52,1,4.726,99.246,3/22/2019,19:00,Ewallet,94.52,4.761904762,4.726,4.9
710-61-1559,C,Naypyitaw,Member,Male,Fashion accessories,58.65,3,8.7975,184.7475,3/22/2019,22:00,Cash,175.95,4.761904762,8.7975,7
889-58-6171,C,Naypyitaw,Normal,Male,Food and beverages,14.47,3,2.1705,45.5805,3/22/2019,23:00,Ewallet,43.41,4.761904762,2.1705,7.6
178-10-5929,A,Yangon,Normal,Female,Food and beverages,23,1,1.15,24.15,3/23/2019,0:00,Ewallet,23,4.761904762,1.15,6.6
675-17-8381,B,Mandalay,Normal,Female,Food and beverages,44.4,6,13.32,279.72,3/23/2019,2:00,Credit card,266.4,4.761904762,13.32,5
124-75-7911,C,Naypyitaw,Member,Female,Home and lifestyle,42.17,9,18.9765,398.5065,3/23/2019,11:00,Credit card,379.53,4.761904762,18.9765,8.9
854-82-2484,A,Yangon,Member,Female,Food and beverages,35.64,8,14.256,299.376,3/23/2019,11:00,Ewallet,285.12,4.761904762,14.256,7.5
297-88-2550,B,Mandalay,Normal,Male,Home and lifestyle,57.1,7,19.985,419.685,3/23/2019,11:00,Credit card,399.7,4.761904762,19.985,5.1
789-80-6497,C,Naypyitaw,Member,Female,Health and beauty,68.21,10,34.105,716.205,3/23/2019,14:00,Cash,682.1,4.761904762,34.105,7.7
686-47-4751,B,Mandalay,Member,Female,Health and beauty,89.01,8,35.604,747.684,3/23/2019,15:00,Cash,712.08,4.761904762,35.604,9.6
726-48-7601,A,Yangon,Member,Female,Fashion accessories,38.33,6,11.499,241.479,3/24/2019,0:00,Credit card,229.98,4.761904762,11.499,6.9
463-26-7182,B,Mandalay,Member,Male,Health and beauty,89.86,9,40.437,849.177,3/24/2019,1:00,Credit card,808.74,4.761904762,40.437,7
902-60-3094,C,Naypyitaw,Normal,Female,Fashion accessories,38.13,3,5.7195,120.1095,3/24/2019,1:00,Credit card,114.39,4.761904762,5.7195,9.4
135-73-7238,B,Mandalay,Member,Female,Electronic accessories,17.92,10,8.96,188.16,3/24/2019,1:00,Ewallet,179.2,4.761904762,8.96,5.5
460-22-9559,A,Yangon,Normal,Male,Electronic accessories,71.18,10,35.59,747.39,3/24/2019,2:00,Ewallet,711.8,4.761904762,35.59,9.6
164-17-3035,C,Naypyitaw,Member,Female,Sports and travel,65.44,9,29.448,618.408,3/24/2019,6:00,Credit card,588.96,4.761904762,29.448,8.5
915-94-6674,A,Yangon,Normal,Female,Fashion accessories,88.51,4,17.702,371.742,3/24/2019,7:00,Cash,354.04,4.761904762,17.702,5.6
855-62-6620,C,Naypyitaw,Member,Male,Sports and travel,78.35,7,27.4225,575.8725,3/24/2019,8:00,Ewallet,548.45,4.761904762,27.4225,6
696-36-4606,A,Yangon,Member,Female,Sports and travel,96.26,9,43.317,909.657,3/24/2019,13:00,Credit card,866.34,4.761904762,43.317,6.2
726-59-4506,C,Naypyitaw,Member,Female,Electronic accessories,109.01,2,10.901,228.921,3/24/2019,13:00,Credit card,218.02,4.761904762,10.901,4.2
910-60-8529,B,Mandalay,Member,Female,Fashion accessories,60.62,2,6.062,127.302,3/24/2019,14:00,Credit card,121.24,4.761904762,6.062,7.4
211-78-8336,A,Yangon,Normal,Male,Electronic accessories,68.36,9,30.762,646.002,3/24/2019,16:00,Ewallet,615.24,4.761904762,30.762,5.7
683-20-6967,A,Yangon,Normal,Female,Sports and travel,62.59,3,9.3885,197.1585,3/24/2019,18:00,Credit card,187.77,4.761904762,9.3885,7.4
330-97-5348,A,Yangon,Normal,Female,Fashion accessories,92.22,9,41.499,871.479,3/24/2019,21:00,Ewallet,829.98,4.761904762,41.499,5.1
535-32-6422,C,Naypyitaw,Member,Male,Sports and travel,82.75,5,20.6875,434.4375,3/24/2019,22:00,Ewallet,413.75,4.761904762,20.6875,8.4
171-16-6196,C,Naypyitaw,Member,Male,Food and beverages,16.54,6,4.962,104.202,3/25/2019,2:00,Cash,99.24,4.761904762,4.962,8.1
161-96-2180,B,Mandalay,Member,Female,Fashion accessories,75.32,2,7.532,158.172,3/25/2019,2:00,Ewallet,150.64,4.761904762,7.532,5.9
905-93-5636,B,Mandalay,Normal,Female,Fashion accessories,23.92,8,9.568,200.928,3/25/2019,4:00,Ewallet,191.36,4.761904762,9.568,7.5
725-88-8702,C,Naypyitaw,Normal,Female,Sports and travel,52.3,9,23.535,494.235,3/25/2019,5:00,Cash,470.7,4.761904762,23.535,7.1
205-12-5087,C,Naypyitaw,Normal,Female,Food and beverages,24.42,2,2.442,51.282,3/25/2019,6:00,Ewallet,48.84,4.761904762,2.442,9.2
784-17-4925,B,Mandalay,Member,Male,Home and lifestyle,71.37,6,21.411,449.631,3/25/2019,8:00,Ewallet,428.22,4.761904762,21.411,5.5
984-38-3049,B,Mandalay,Normal,Female,Electronic accessories,105.7,6,31.71,665.91,3/25/2019,9:00,Ewallet,634.2,4.761904762,31.71,6.8
332-59-9172,B,Mandalay,Member,Male,Sports and travel,37.63,8,15.052,316.092,3/25/2019,14:00,Cash,301.04,4.761904762,15.052,6
932-29-4796,C,Naypyitaw,Normal,Male,Fashion accessories,16.43,10,8.215,172.515,3/25/2019,14:00,Cash,164.3,4.761904762,8.215,7.1
392-81-7266,A,Yangon,Normal,Female,Electronic accessories,43.88,5,10.97,230.37,3/25/2019,15:00,Credit card,219.4,4.761904762,10.97,7.8
326-15-5860,B,Mandalay,Normal,Female,Electronic accessories,83.81,9,37.7145,792.0045,3/26/2019,1:00,Credit card,754.29,4.761904762,37.7145,6
757-74-8962,B,Mandalay,Normal,Male,Electronic accessories,47.11,1,2.3555,49.4655,3/26/2019,5:00,Cash,47.11,4.761904762,2.3555,6.5
490-53-7761,C,Naypyitaw,Member,Male,Home and lifestyle,34.75,9,15.6375,328.3875,3/26/2019,10:00,Credit card,312.75,4.761904762,15.6375,8.4
911-45-5754,A,Yangon,Normal,Female,Health and beauty,29.05,10,14.525,305.025,3/26/2019,11:00,Ewallet,290.5,4.761904762,14.525,9
361-34-6278,B,Mandalay,Member,Male,Sports and travel,56.99,7,19.9465,418.8765,3/26/2019,19:00,Ewallet,398.93,4.761904762,19.9465,7.7
364-93-2225,B,Mandalay,Normal,Female,Health and beauty,38.02,4,7.604,159.684,3/26/2019,20:00,Credit card,152.08,4.761904762,7.604,6.8
254-22-1895,B,Mandalay,Member,Female,Health and beauty,82.57,3,12.3855,260.0955,3/26/2019,22:00,Cash,247.71,4.761904762,12.3855,6.7
933-94-6088,A,Yangon,Member,Male,Health and beauty,18.5,10,9.25,194.25,3/26/2019,22:00,Credit card,185,4.761904762,9.25,7.8
891-53-2385,B,Mandalay,Normal,Male,Electronic accessories,82.92,6,24.876,522.396,3/26/2019,23:00,Cash,497.52,4.761904762,24.876,7.3
453-69-3433,B,Mandalay,Normal,Female,Food and beverages,26.47,1,1.3235,27.7935,3/27/2019,0:00,Credit card,26.47,4.761904762,1.3235,4.5
858-65-2301,B,Mandalay,Normal,Male,Electronic accessories,64.26,3,9.639,202.419,3/27/2019,1:00,Cash,192.78,4.761904762,9.639,7.9
849-84-9950,B,Mandalay,Member,Female,Electronic accessories,42.55,2,4.255,89.355,3/27/2019,7:00,Cash,85.1,4.761904762,4.255,5.7
846-90-6644,C,Naypyitaw,Normal,Female,Fashion accessories,70.61,9,31.7745,667.2645,3/27/2019,8:00,Cash,635.49,4.761904762,31.7745,4.9
938-25-6088,C,Naypyitaw,Member,Female,Fashion accessories,89.42,3,13.413,281.673,3/27/2019,8:00,Credit card,268.26,4.761904762,13.413,4.5
144-74-8493,A,Yangon,Normal,Male,Health and beauty,100.78,2,10.078,211.638,3/27/2019,9:00,Cash,201.56,4.761904762,10.078,6.7
247-72-5708,C,Naypyitaw,Member,Female,Electronic accessories,74.3,4,14.86,312.06,3/27/2019,11:00,Credit card,297.2,4.761904762,14.86,5.5
204-21-4517,B,Mandalay,Normal,Female,Health and beauty,56.29,2,5.629,118.209,3/27/2019,12:00,Ewallet,112.58,4.761904762,5.629,4
705-51-5537,A,Yangon,Normal,Female,Fashion accessories,78.69,1,3.9345,82.6245,3/27/2019,14:00,Ewallet,78.69,4.761904762,3.9345,6.5
744-36-2051,A,Yangon,Normal,Female,Food and beverages,60.2,6,18.06,379.26,3/27/2019,15:00,Cash,361.2,4.761904762,18.06,6.3
893-58-8913,A,Yangon,Member,Female,Sports and travel,27.66,10,13.83,290.43,3/27/2019,16:00,Cash,276.6,4.761904762,13.83,6.8
504-10-9539,C,Naypyitaw,Member,Female,Health and beauty,91.37,8,36.548,767.508,3/27/2019,18:00,Credit card,730.96,4.761904762,36.548,6.1
339-67-9014,C,Naypyitaw,Normal,Female,Food and beverages,40.94,10,20.47,429.87,3/27/2019,20:00,Ewallet,409.4,4.761904762,20.47,9.7
794-90-2351,C,Naypyitaw,Member,Female,Sports and travel,28.16,10,14.08,295.68,3/27/2019,21:00,Cash,281.6,4.761904762,14.08,7.8
936-15-8190,B,Mandalay,Normal,Female,Home and lifestyle,35.08,2,3.508,73.668,3/27/2019,22:00,Cash,70.16,4.761904762,3.508,6.3
855-39-3646,B,Mandalay,Member,Female,Health and beauty,37.19,9,16.7355,351.4455,3/27/2019,22:00,Cash,334.71,4.761904762,16.7355,6.9
366-40-8434,A,Yangon,Member,Female,Health and beauty,61.83,3,9.2745,194.7645,3/28/2019,1:00,Credit card,185.49,4.761904762,9.2745,9.1
432-21-3037,A,Yangon,Normal,Male,Home and lifestyle,30.86,8,12.344,259.224,3/28/2019,1:00,Ewallet,246.88,4.761904762,12.344,8.4
549-62-8778,B,Mandalay,Normal,Female,Home and lifestyle,21,8,8.4,176.4,3/28/2019,4:00,Cash,168,4.761904762,8.4,4.9
346-45-2424,A,Yangon,Normal,Female,Health and beauty,23.11,3,3.4665,72.7965,3/28/2019,6:00,Credit card,69.33,4.761904762,3.4665,5.5
127-31-3318,A,Yangon,Normal,Female,Home and lifestyle,61.91,3,9.2865,195.0165,3/28/2019,6:00,Credit card,185.73,4.761904762,9.2865,5.8
835-20-9983,B,Mandalay,Member,Male,Electronic accessories,90.47,6,27.141,569.961,3/28/2019,8:00,Cash,542.82,4.761904762,27.141,6.3
610-76-2309,C,Naypyitaw,Normal,Female,Sports and travel,40.55,1,2.0275,42.5775,3/28/2019,10:00,Cash,40.55,4.761904762,2.0275,6.1
553-75-9702,C,Naypyitaw,Member,Male,Sports and travel,13.73,4,2.746,57.666,3/28/2019,10:00,Ewallet,54.92,4.761904762,2.746,7.1
624-21-2617,C,Naypyitaw,Normal,Female,Sports and travel,22.39,1,1.1195,23.5095,3/28/2019,11:00,Cash,22.39,4.761904762,1.1195,8.1
108-94-2583,B,Mandalay,Normal,Female,Electronic accessories,109.69,3,16.4535,345.5235,3/28/2019,12:00,Credit card,329.07,4.761904762,16.4535,8.4
660-62-7583,B,Mandalay,Member,Male,Home and lifestyle,53.93,9,24.2685,509.6385,3/28/2019,12:00,Cash,485.37,4.761904762,24.2685,6.5
651-33-7176,B,Mandalay,Normal,Female,Food and beverages,42.81,5,10.7025,224.7525,3/28/2019,15:00,Ewallet,214.05,4.761904762,10.7025,4.5
122-86-3613,C,Naypyitaw,Normal,Male,Home and lifestyle,13.39,5,3.3475,70.2975,3/28/2019,17:00,Ewallet,66.95,4.761904762,3.3475,5.4
920-58-9653,A,Yangon,Member,Male,Health and beauty,82.34,4,16.468,345.828,3/28/2019,17:00,Ewallet,329.36,4.761904762,16.468,6.2
689-89-9112,B,Mandalay,Normal,Female,Fashion accessories,54.15,3,8.1225,170.5725,3/28/2019,17:00,Ewallet,162.45,4.761904762,8.1225,5.1
457-69-5454,C,Naypyitaw,Member,Female,Sports and travel,29.39,5,7.3475,154.2975,3/28/2019,18:00,Ewallet,146.95,4.761904762,7.3475,8.7
701-74-4534,B,Mandalay,Member,Female,Home and lifestyle,19.8,4,3.96,83.16,3/28/2019,21:00,Cash,79.2,4.761904762,3.96,5.2
855-30-3525,B,Mandalay,Normal,Female,Food and beverages,37.5,8,15,315,3/29/2019,0:00,Ewallet,300,4.761904762,15,7.9
927-22-3333,B,Mandalay,Normal,Male,Health and beauty,92.96,4,18.592,390.432,3/29/2019,1:00,Ewallet,371.84,4.761904762,18.592,4.5
997-92-9302,A,Yangon,Normal,Male,Electronic accessories,104.41,8,41.764,877.044,3/29/2019,6:00,Cash,835.28,4.761904762,41.764,8
719-34-8181,B,Mandalay,Normal,Female,Electronic accessories,76.38,6,22.914,481.194,3/29/2019,6:00,Ewallet,458.28,4.761904762,22.914,6.8
233-85-4414,A,Yangon,Normal,Male,Food and beverages,63.54,5,15.885,333.585,3/29/2019,6:00,Ewallet,317.7,4.761904762,15.885,9.3
769-39-7457,A,Yangon,Normal,Male,Health and beauty,22.28,4,4.456,93.576,3/29/2019,12:00,Ewallet,89.12,4.761904762,4.456,5.3
705-50-1568,A,Yangon,Member,Female,Sports and travel,65.46,4,13.092,274.932,3/29/2019,13:00,Ewallet,261.84,4.761904762,13.092,6.2
263-73-8664,C,Naypyitaw,Member,Male,Home and lifestyle,69.36,4,13.872,291.312,3/29/2019,17:00,Cash,277.44,4.761904762,13.872,6.4
709-25-8511,A,Yangon,Member,Male,Health and beauty,30.65,9,13.7925,289.6425,3/29/2019,18:00,Ewallet,275.85,4.761904762,13.7925,6.8
177-81-5382,B,Mandalay,Member,Female,Electronic accessories,106,4,21.2,445.2,3/29/2019,21:00,Credit card,424,4.761904762,21.2,6.5
