review_id,review_text,sentiment,rating,category,helpful_votes,verified,clean_text
R302761,Display cracked within a week. Buttons feel terrible. Awful.,0,1,Clothing,14,TRUE,display cracked within week buttons feel terrible awful
R302762,Beautiful product and great build quality. Worth every rupee. five star product. would buy again without any hesitation. Very satisfied customer here. Product quality is superb really.,1,4,Clothing,34,FALSE,beautiful product great build quality worth every rupee five star product would buy without any hesitation satisfied customer product quality superb really
R302763,Worst purchase ever. Cheap quality and terrible customer service. Extremely disappointed. Does not work as advertised at all.,0,1,Electronics,65,TRUE,worst purchase ever cheap quality terrible customer service extremely disappointed work advertised
R302764,"Horrible smell, cheap material, nothing like the description. misleading photos. product much smaller than shown. total scam. However, my whole family loves this. would strongly recommend to ever",0,2,Beauty,57,FALSE,horrible smell cheap material nothing like description misleading photos product much smaller shown total scam whole family loves would strongly recommend ever
R302765,Very satisfied customer here. Product quality is superb really. Best purchase this year. Does everything advertised and more.,1,5,Toys,4,FALSE,satisfied customer product quality superb really best purchase year everything advertised
R302766,Outstanding customer service and the product itself is top notch.,1,4,Toys,69,TRUE,outstanding customer service product itself top notch
R302767,"do not buy this. stopped working immediately after first use. Horrible smell, cheap material, nothing like the description.",0,1,Beauty,98,FALSE,buy stopped working immediately first use horrible smell cheap material nothing like description
R302768,very satisfied customer here. product quality is superb really. really good product for the price. works well and feels durable.,1,5,Electronics,92,TRUE,satisfied customer product quality superb really really good product price works well feels durable
R302769,My whole family loves this. Would strongly recommend to everyone.,1,5,Toys,26,TRUE,whole family loves would strongly recommend everyone
R302770,"Horrible smell, cheap material, nothing like the description. However, amazing product, exceeded all my expectations. 5 stars easil",0,1,Clothing,53,FALSE,horrible smell cheap material nothing like description amazing product exceeded expectations stars easil
R302771,"Broke immediately after unboxing. Do not waste your money here. Absolute trash. Listed features are completely false advertising. Horrible smell, cheap material, nothing like the description.",0,2,Toys,99,FALSE,broke immediately unboxing waste money absolute trash listed features completely false advertising horrible smell cheap material nothing like description
R302772,Great value. Solid construction. Very happy with this item overall. Impressed by the durability. Still working perfectly after months. Product works like a charm. Packaging was also very impressive.,1,5,Clothing,33,TRUE,great value solid construction happy item overall impressed durability still working perfectly months product works like charm packaging impressive
R302773,Quick delivery and perfect condition. Better than I expected.,1,4,Kitchen,28,TRUE,quick delivery perfect condition better expected
R302774,"Colors faded after first wash. Material is low quality garbage. Very poor quality. Feels cheap and flimsy. Falls apart easily. However, great value. solid construction. very happy with this item o",0,1,Electronics,68,TRUE,colors faded first wash material low quality garbage poor quality feels cheap flimsy falls apart easily great value solid construction happy item
R302775,Display cracked within a week. Buttons feel terrible. Awful. colors faded after first wash. material is low quality garbage.,0,1,Beauty,22,TRUE,display cracked within week buttons feel terrible awful colors faded first wash material low quality garbage
R302776,terrible product. broke after two weeks. complete waste of money. Waste of money. Product arrived with missing parts. Terrible. Absolute rubbish. Nothing like the photos. Very disappointed.,0,1,Kitchen,41,TRUE,terrible product broke two weeks complete waste money waste money product arrived missing parts terrible absolute rubbish nothing like photos disappointed
R302777,Waste of money. Product arrived with missing parts. Terrible. Horrible experience. Product useless and support nonexistent. Do not buy this Stopped working immediately after first use,0,1,Books,88,TRUE,waste money product arrived missing parts terrible horrible experience product useless support nonexistent buy stopped working immediately first use
R302778,Arrived early and in perfect condition. Exactly as described online. Five star product. Would buy again without any hesitation.,1,5,Sports,0,TRUE,arrived early perfect condition exactly described online five star product would buy without any hesitation
R302779,Complete disaster of a product. Returned for a full refund. Cheap plastic that smells awful. Nothing like the description. Appalling quality. Would not recommend to my worst enemy.,0,2,Sports,57,TRUE,complete disaster product returned full refund cheap plastic smells awful nothing like description appalling quality would recommend worst enemy
